species_grp,order,family,species_code,common_name,scientific_name,count_2021,count_2020,count_5yr,cons_status,cons_score,cons_desc,diff,abs_diff,perc_diff,peak_month,description,image_url,website
birds,Passeriformes,"Mimidae: Catbirds, Mockingbirds & Thrashers",brnthr,Brown thrasher,Toxostoma rufum,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The brown thrasher (Toxostoma rufum), sometimes erroneously called the brown thrush or fox-coloured thrush, is a bird in the family Mimidae, which also includes the New World catbirds and mockingbirds. The brown thrasher is abundant throughout the eastern and central United States and southern and central Canada, and it is the only thrasher to live primarily east of the Rockies and central Texas. It is the state bird of Georgia.",https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Brown_thrasher_in_CP_%2802147%29.jpg/220px-Brown_thrasher_in_CP_%2802147%29.jpg,https://en.wikipedia.org/wiki/Brown_thrasher
birds,Passeriformes,Bombycillidae: Waxwings,cedwax,Cedar waxwing,Bombycilla cedrorum,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The cedar waxwing (Bombycilla cedrorum) is a member of the family Bombycillidae or waxwing family of passerine birds. It is a medium-sized, mostly brown, gray, and yellow. This bird is named for its wax-like wing tips. It is a native of North and Central America, breeding in open wooded areas in southern Canada and wintering in the southern half of the United States, Central America, and the far northwest of South America. Its diet includes cedar cones, fruit, holly berries, and insects.[2] The cedar waxwing is listed as least concern on the IUCN Red List.",https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Cedar_Waxwing_-_Bombycilla_cedrorum%2C_George_Washington%27s_Birthplace_National_Monument%2C_Colonial_Beach%2C_Virginia_%2839997434862%29.jpg/220px-Cedar_Waxwing_-_Bombycilla_cedrorum%2C_George_Washington%27s_Birthplace_National_Monument%2C_Colonial_Beach%2C_Virginia_%2839997434862%29.jpg,https://en.wikipedia.org/wiki/Cedar_waxwing
birds,Passeriformes,"Corvidae: Jays, Crows & Magpies",fiscro,Fish crow,Corvus ossifragus,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,The fish crow (Corvus ossifragus) is a species of crow associated with wetland habitats in the eastern and southeastern United States.,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Fish_crow_in_Red_Hook_%2842712%29.jpg/220px-Fish_crow_in_Red_Hook_%2842712%29.jpg,https://en.wikipedia.org/wiki/Fish_crow
birds,Passeriformes,Certhiidae: Creepers,brncre,Brown creeper,Certhia americana,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The brown creeper (Certhia americana), also known as the American treecreeper, is a small songbird, the only North American member of the treecreeper family Certhiidae.",https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Certhia-americana-001.jpg/220px-Certhia-americana-001.jpg,https://en.wikipedia.org/wiki/Brown_creeper
birds,Passeriformes,Parulidae: Wood Warblers,prawar,Prairie warbler,Setophaga discolor,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,The prairie warbler (Setophaga discolor) is a small songbird of the New World warbler family.,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Prairie_warbler_%28Setophaga_discolor_paludicola%29_male_J.jpg/220px-Prairie_warbler_%28Setophaga_discolor_paludicola%29_male_J.jpg,https://en.wikipedia.org/wiki/Prairie_warbler
birds,Passeriformes,"Cardinalidae: Tanagers, Cardinals, Grosbeaks & Dickcissels",robgro,Rose-breasted grosbeak,Pheucticus ludovicianus,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The rose-breasted grosbeak (Pheucticus ludovicianus), colloquially called ""cut-throat"" due to its coloration,[2][3] is a large, seed-eating grosbeak in the cardinal family (Cardinalidae). It is primarily a foliage gleaner.[4] Males have black heads, wings, backs, and tails, and a bright rose colored patch on their white breast. Males and females exhibit marked sexual dimorphism.",https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Pheucticus_ludovicianus_CT2.jpg/220px-Pheucticus_ludovicianus_CT2.jpg,https://en.wikipedia.org/wiki/Rose-breasted_grosbeak
birds,Passeriformes,Passerellidae: New World Sparrows and Towhees,foxspa,Fox sparrow,Passerella iliaca,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The fox sparrow (Passerella iliaca) is a large New World sparrow. It is the only member of the genus Passerella, although some authors split the species into four (see below).",https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Passerella_iliaca-001.jpg/220px-Passerella_iliaca-001.jpg,https://en.wikipedia.org/wiki/Fox_sparrow
birds,Columbiformes,Columbidae: Pigeons and Doves,rocpig1,Rock dove,Columba livia,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The rock dove, rock pigeon, or common pigeon (/ˈpɪdʒ.ən/ also /ˈpɪdʒ.ɪn/; Columba livia) is a member of the bird family Columbidae (doves and pigeons).[3]: 624  In common usage, it is often simply referred to as the ""pigeon"".",https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Paloma_brav%C3%ADa_%28Columba_livia%29%2C_Palacio_de_Nymphenburg%2C_M%C3%BAnich%2C_Alemania01.JPG/220px-Paloma_brav%C3%ADa_%28Columba_livia%29%2C_Palacio_de_Nymphenburg%2C_M%C3%BAnich%2C_Alemania01.JPG,https://en.wikipedia.org/wiki/Rock_dove
birds,Passeriformes,Passerellidae: New World Sparrows and Towhees,swaspa,Swamp sparrow,Melospiza georgiana,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,The swamp sparrow (Melospiza georgiana) is a medium-sized New World sparrow related to the song sparrow.,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Melospiza_georgiana_MN1.jpg/220px-Melospiza_georgiana_MN1.jpg,https://en.wikipedia.org/wiki/Swamp_sparrow
birds,Passeriformes,Regulidae: Kinglets,gockin,Golden-crowned kinglet,Regulus satrapa,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,The golden-crowned kinglet (Regulus satrapa) is a very small songbird in the family Regulidae that lives throughout much of North America.,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Regulus_satrapa_-Canada-8a.jpg/220px-Regulus_satrapa_-Canada-8a.jpg,https://en.wikipedia.org/wiki/Golden-crowned_kinglet
birds,Passeriformes,Parulidae: Wood Warblers,myrwar,Yellow-rumped warbler,Setophaga coronata,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The yellow-rumped warbler (Setophaga coronata) is a regular North American bird species that can be commonly observed all across the continent. Its extensive distribution range connects both the Pacific and Atlantic coasts of the U.S. as well as Canada and Central America, with the population concentrating in the continent's northern parts during the breeding season and migrating southwards to southern North and Central America in Winter. The species generally prefers coniferous forests or mixed coniferous-deciduous forests as its breeding habitat, while during the winter it can be found inhabiting more open areas such as shrublands that offer food resources. The diet of the yellow-rumped warbler is based primarily on insects, though the species does eat fruits such as juniper berries as well, especially in winter.",https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Audubon%27s_Warbler_Setophaga_auduboni.jpg/220px-Audubon%27s_Warbler_Setophaga_auduboni.jpg,https://en.wikipedia.org/wiki/Yellow-rumped_warbler
birds,Passeriformes,"Icteridae: Blackbirds, Meadowlarks & Orioles",yehbla,Yellow-headed blackbird,Xanthocephalus xanthocephalus,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,The yellow-headed blackbird (Xanthocephalus xanthocephalus) is a medium-sized blackbird with a yellow head.,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Male_Yellow-headed_Blackbird.jpg/260px-Male_Yellow-headed_Blackbird.jpg,https://en.wikipedia.org/wiki/Yellow-headed_blackbird
birds,Passeriformes,"Icteridae: Blackbirds, Meadowlarks & Orioles",y00227,Rusty blackbird,Euphagus carolinus,0,0,0,VU,5,Words words words,Positive,-500,-0.5,March,"The rusty blackbird (Euphagus carolinus) is a medium-sized New World blackbird, closely related to grackles (""rusty grackle"" is an older name for the species). It is a bird that prefers wet forested areas, breeding in the boreal forest and muskeg across northern Canada, and migrating southeast to the United States during winter.",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Euphagus-carolinus-001.jpg/220px-Euphagus-carolinus-001.jpg,https://en.wikipedia.org/wiki/Rusty_blackbird
birds,Coraciiformes,Alcedinidae: Kingfishers,belkin1,Belted kingfisher,Megaceryle alcyon,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The belted kingfisher (Megaceryle alcyon) is a large, conspicuous water kingfisher, native to North America. All kingfishers were formerly placed in one family, Alcedinidae, but recent research suggests that this should be divided into three subfamilies.",https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Megaceryle_alcyon_femelle.jpg/220px-Megaceryle_alcyon_femelle.jpg,https://en.wikipedia.org/wiki/Belted_kingfisher
birds,Passeriformes,Passerellidae: New World Sparrows and Towhees,foxsp1,Red fox sparrow,Passerella iliaca iliaca,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"Red fox sparrow is the collective name for the most brightly colored taxa in the American sparrow genus Passerella, the Passerella iliaca iliaca group.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Passerella_iliaca-001.jpg/220px-Passerella_iliaca-001.jpg,https://en.wikipedia.org/wiki/Red_fox_sparrow
birds,Piciformes,Picidae: Woodpeckers,yesfli,Northern flicker,Colaptes auratus,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The northern flicker (Colaptes auratus) or common flicker is a medium-sized bird of the woodpecker family. It is native to most of North America, parts of Central America, Cuba, and the Cayman Islands, and is one of the few woodpecker species that migrate. Over 100 common names for the northern flicker are known, including yellowhammer (not to be confused with the Eurasian yellowhammer), clape, gaffer woodpecker, harry-wicket[citation needed], heigh-ho, wake-up, walk-up, wick-up, yarrup, and gawker bird. Many of these names derive from attempts to imitate some of its calls.  It is the state bird of Alabama (known by its colloquial name ""Yellowhammer."")[2]",https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/NorthernFlicker-male.jpg/220px-NorthernFlicker-male.jpg,https://en.wikipedia.org/wiki/Northern_flicker
birds,Pelecaniformes,"Ardeidae: Bitterns, Herons & Egrets",greegr,Great egret,Ardea alba,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The great egret (Ardea alba), also known as the common egret, large egret, or (in the Old World) great white egret[2] or great white heron[3][4][5] is a large, widely distributed egret, with four subspecies found in Asia, Africa, the Americas, and southern Europe, recently also spreading to more northern areas of Europe. Distributed across most of the tropical and warmer temperate regions of the world, it builds tree nests in colonies close to water.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/220px-Great_Egret_Breeding_Plumage.png,https://en.wikipedia.org/wiki/Great_egret
birds,Passeriformes,Parulidae: Wood Warblers,yetwar,Yellow-throated warbler,Setophaga dominica,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,The yellow-throated warbler (Setophaga dominica) is a small migratory songbird species breeding in temperate North America. It belongs to the New World warbler family (Parulidae).[2],https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Yellow-throated_Warbler_2.jpg/220px-Yellow-throated_Warbler_2.jpg,https://en.wikipedia.org/wiki/Yellow-throated_warbler
birds,Passeriformes,Vireonidae: Vireos,reevir1,Red-eyed vireo,Vireo olivaceus,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The red-eyed vireo (Vireo olivaceus) is a small American songbird. It is somewhat warbler-like but not closely related to the New World warblers (Parulidae). Common across its vast range, this species is not considered threatened by the IUCN.",https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Vireo_olivaceus_-Madison_-Wisconsin_-USA-8.jpg/220px-Vireo_olivaceus_-Madison_-Wisconsin_-USA-8.jpg,https://en.wikipedia.org/wiki/Red-eyed_vireo
birds,Passeriformes,Vireonidae: Vireos,buhvir,Blue-headed vireo,Vireo solitarius,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The blue-headed vireo (Vireo solitarius) is a Neotropical migrating song bird found in North and Central America. There are currently two recognized subspecies that belong to the blue-headed vireo. It has a range that extends across Canada and the eastern coast of the United-States, Mexico and some of Central America. It prefers large temperate forests with a mix of evergreen trees and deciduous under growth.",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Blue-headed_Vireo_%288088895251%29.jpg/220px-Blue-headed_Vireo_%288088895251%29.jpg,https://en.wikipedia.org/wiki/Blue-headed_vireo
birds,Anseriformes,"Anatidae: Swans, Geese & Ducks",buffle,Bufflehead,Bucephala albeola,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The bufflehead (Bucephala albeola) is a small sea duck of the genus Bucephala, the goldeneyes. This species was first described by Carl Linnaeus in his landmark 1758 10th edition of Systema Naturae as Anas albeola.[2]",https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Bucephala-albeola-010.jpg/220px-Bucephala-albeola-010.jpg,https://en.wikipedia.org/wiki/Bufflehead
birds,Passeriformes,Passerellidae: New World Sparrows and Towhees,y00226,Spotted towhee,Pipilo maculatus,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The spotted towhee (Pipilo maculatus) is a large New World sparrow. The taxonomy of the towhees has been debated in recent decades, and until 1995 this bird and the eastern towhee were considered a single species, the rufous-sided towhee. [2] Another outdated name for the spotted towhee is the Oregon towhee (Pipilo maculatus oregonus). The call may be harsher and more varied than for the eastern towhee.",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Pipilo_maculatus_2.jpg/220px-Pipilo_maculatus_2.jpg,https://en.wikipedia.org/wiki/Spotted_towhee
birds,Passeriformes,Hirundinidae: Martins and Swallows,purmar,Purple martin,Progne subis,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The purple martin (Progne subis) is a passerine bird in the swallow family Hirundinidae. It is the largest swallow in North America. Despite its name, the purple martin is not truly purple. The dark blackish-blue feathers have an iridescent sheen caused by the refraction of incident light[2] giving them a bright blue to navy blue or deep purple appearance. In some light they may even appear green in color.",https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Progne_subis_-Chicago%2C_USA_-female-8.jpg/220px-Progne_subis_-Chicago%2C_USA_-female-8.jpg,https://en.wikipedia.org/wiki/Purple_martin
birds,Passeriformes,"Icteridae: Blackbirds, Meadowlarks & Orioles",rusbla,Rusty blackbird,Euphagus carolinus,0,0,0,VU,5,Words words words,Positive,-500,-0.5,March,"The rusty blackbird (Euphagus carolinus) is a medium-sized New World blackbird, closely related to grackles (""rusty grackle"" is an older name for the species). It is a bird that prefers wet forested areas, breeding in the boreal forest and muskeg across northern Canada, and migrating southeast to the United States during winter.",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Euphagus-carolinus-001.jpg/220px-Euphagus-carolinus-001.jpg,https://en.wikipedia.org/wiki/Rusty_blackbird
birds,Passeriformes,"Fringillidae: Siskins, Crossbills & Allies",y00338,House finch,Haemorhous mexicanus,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The house finch (Haemorhous mexicanus) is a bird in the finch family Fringillidae. It is native to western North America and has been introduced to the eastern half of the continent and Hawaii. This species and the other ""American rosefinches"" are placed in the genus Haemorhous.",https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/House_Finch%2C_Stratham%2C_NH.jpg/220px-House_Finch%2C_Stratham%2C_NH.jpg,https://en.wikipedia.org/wiki/House_finch
birds,Anseriformes,"Anatidae: Swans, Geese & Ducks",buwtea,Blue-winged teal,Spatula discors,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The blue-winged teal (Spatula discors) is a species of bird in the duck, goose, and swan family Anatidae. One of the smaller members of the dabbling duck group, it occurs in North America, where it breeds from southern Alaska to Nova Scotia, and south to northern Texas. It winters along the Pacific and Atlantic coasts and south into the Caribbean islands and Central America.",https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Blue-Winged_Teal.jpg/220px-Blue-Winged_Teal.jpg,https://en.wikipedia.org/wiki/Blue-winged_teal
birds,Passeriformes,Vireonidae: Vireos,whevir,White-eyed vireo,Vireo griseus,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,The white-eyed vireo (Vireo griseus) is a small songbird of the family Vireonidae.,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/WhiteEyedVireoMaine.jpg/220px-WhiteEyedVireoMaine.jpg,https://en.wikipedia.org/wiki/White-eyed_vireo
birds,Columbiformes,Columbidae: Pigeons and Doves,whwdov,White-winged dove,Zenaida asiatica,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The white-winged dove (Zenaida asiatica) is a dove whose native range extends from the Southwestern United States through Mexico, Central America, and the Caribbean. They are large for doves, and can be distinguished from similar doves by the distinctive white edge on their wings. They have a blue eyering, and red eyes. The plumage is brownish-gray to gray. Juveniles are duller in color, and have brown eyes. The call is likened to English phrase ""who cooks for you"". There are three subspecies. It was first described by George Edwards in 1743, and given its binomial name by Linnaeus in 1756. It was moved into the genus Zenaida in 1838.",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Zenaida_asiatica_-Tuscon_-Arizona_-USA_-8a.jpg/220px-Zenaida_asiatica_-Tuscon_-Arizona_-USA_-8a.jpg,https://en.wikipedia.org/wiki/White-winged_dove
birds,Apodiformes,Trochilidae: Hummingbirds,bkchum,Black-chinned hummingbird,Archilochus alexandri,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The black-chinned hummingbird (Archilochus alexandri) is a small hummingbird occupying a broad range of habitats.[3] It is migratory, spending winter as far south as Mexico.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Archilochus-alexandri-002-edit.jpg/220px-Archilochus-alexandri-002-edit.jpg,https://en.wikipedia.org/wiki/Black-chinned_hummingbird
birds,Passeriformes,"Icteridae: Blackbirds, Meadowlarks & Orioles",y00336,Shiny cowbird,Molothrus bonariensis,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The shiny cowbird (Molothrus bonariensis) is a passerine bird in the New World family Icteridae. It breeds in most of South America except for dense forests and areas of high altitude such as mountains.[1] Since 1900 the shiny cowbird's range has shifted northward, and it was recorded in the Caribbean islands as well as the United States, where it is found breeding in southern Florida.[2] It is a bird associated with open habitats, including disturbed land from agriculture and deforestation.[1]",https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Shiny_cowbird_%28Molothrus_bonariensis%29_male.JPG/220px-Shiny_cowbird_%28Molothrus_bonariensis%29_male.JPG,https://en.wikipedia.org/wiki/Shiny_cowbird
birds,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",blctit4,Black-crested titmouse,Baeolophus atricristatus,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The black-crested titmouse or Mexican titmouse (Baeolophus atricristatus), is a passerine bird in the tit family Paridae. Once considered a subspecies of the tufted titmouse (B. bicolor), it was recognized as a separate species[2] in 2002. It is native to southern Texas, Oklahoma, and east-central Mexico. Vagrants have been seen as far north and east as St. Louis, Missouri.",https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Black-crested_Titmouse.jpg/220px-Black-crested_Titmouse.jpg,https://en.wikipedia.org/wiki/Black-crested_titmouse
birds,Pelecaniformes,"Ardeidae: Bitterns, Herons & Egrets",greegr2,Great egret,Ardea alba,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The great egret (Ardea alba), also known as the common egret, large egret, or (in the Old World) great white egret[2] or great white heron[3][4][5] is a large, widely distributed egret, with four subspecies found in Asia, Africa, the Americas, and southern Europe, recently also spreading to more northern areas of Europe. Distributed across most of the tropical and warmer temperate regions of the world, it builds tree nests in colonies close to water.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Great_Egret_Breeding_Plumage.png/220px-Great_Egret_Breeding_Plumage.png,https://en.wikipedia.org/wiki/Great_egret
birds,Charadriiformes,"Laridae: Gulls, Terns & Skimmers",hergul,European herring gull,Larus argentatus,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The European herring gull (Larus argentatus) is a large gull, up to 66 cm (26 in) long. One of the best-known of all gulls along the shores of Western Europe, it was once abundant.[2] It breeds across Northern Europe, Western Europe, Central Europe, Eastern Europe, Scandinavia, and the Baltic states. Some European herring gulls, especially those resident in colder areas, migrate further south in winter, but many are permanent residents, e.g. in Ireland, Britain, Iceland, or on the North Sea shores. They have a varied diet, including fish, crustaceans, as well as some plants, and are also scavengers, consuming carrion and food left by or stolen from humans.",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Larus_argentatus01.jpg/220px-Larus_argentatus01.jpg,https://en.wikipedia.org/wiki/European_herring_gull
birds,Passeriformes,Passerellidae: New World Sparrows and Towhees,harspa,Harris's sparrow,Zonotrichia querula,0,0,0,NT,5,Words words words,Positive,-500,-0.5,March,"Harris's sparrow (Zonotrichia querula) is a large sparrow. Their breeding habitat is the north part of central Canada (primarily the Northwest Territories and Nunavut, ranging slightly into northern Manitoba and Saskatchewan), making it Canada's only endemic breeding bird.  In the winter they migrate to the Great Plains states of the United States, from southern South Dakota to central Texas. The common name of this species commemorates the American amateur ornithologist Edward Harris (1799–1863).",https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Harris%27s_Sparrow_%2814u0779_std%29_%28cropped%29.jpg/220px-Harris%27s_Sparrow_%2814u0779_std%29_%28cropped%29.jpg,https://en.wikipedia.org/wiki/Harris%27s_sparrow
birds,Passeriformes,Parulidae: Wood Warblers,ovenbi1,Ovenbird,Seiurus aurocapilla,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The ovenbird (Seiurus aurocapilla) is a small songbird of the New World warbler family (Parulidae). This migratory bird breeds in eastern North America and winters in Central America, many Caribbean islands, Florida and northern Venezuela.[2][3]",https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Ovenbird_Cuba_%28cropped%29.jpg/220px-Ovenbird_Cuba_%28cropped%29.jpg,https://en.wikipedia.org/wiki/Ovenbird
birds,Charadriiformes,"Laridae: Gulls, Terns & Skimmers",ribgul,Ring-billed gull,Larus delawarensis,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,The ring-billed gull (Larus delawarensis) is a medium-sized gull. The genus name is from Latin Larus which appears to have referred to a gull or other large seabird. The specific delawarensis refers to the Delaware River.[2],https://upload.wikimedia.org/wikipedia/en/thumb/8/84/Larus_delawarensis_Ruby.jpg/220px-Larus_delawarensis_Ruby.jpg,https://en.wikipedia.org/wiki/Ring-billed_gull
birds,Passeriformes,"Fringillidae: Siskins, Crossbills & Allies",whwcro,Two-barred crossbill,Loxia leucoptera,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,The two-barred crossbill or white-winged crossbill (Loxia leucoptera) is a small passerine bird in the finch family Fringillidae.,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Whitewingedcrossbillmale09.jpg/220px-Whitewingedcrossbillmale09.jpg,https://en.wikipedia.org/wiki/Two-barred_crossbill
birds,Passeriformes,Troglodytidae (Wrens),cacwre,Cactus wren,Campylorhynchus brunneicapillus,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The cactus wren (Campylorhynchus brunneicapillus) is a species of wren endemic to the deserts of the southwestern United States and northern and central Mexico. It is the state bird of Arizona, and the largest wren in the United States. Its plumage is brown, with black and white spots as markings. It has a distinctive white eyebrow that sweeps to the nape of the neck. The chest is white, whereas the underparts are cinnamon-buff colored. Both sexes appear similar. The tail, as well as flight feathers, are barred in black and white. Their song is a loud raspy chirrup; akin in the description of some ornithologists to the sound of a car engine that will not start. It is well-adapted to its native desert environment, and the birds can meet their water needs from their diet which consists chiefly of insects, but also of some plant matter. The cactus wren is a poor flier and generally forages for food on the ground. Ornithologists generally recognize seven subspecies, with the exact taxonomy under dispute.",https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Campylorhynchus_brunneicapillus_-Tucson%2C_Arizona%2C_USA-8.jpg/220px-Campylorhynchus_brunneicapillus_-Tucson%2C_Arizona%2C_USA-8.jpg,https://en.wikipedia.org/wiki/Cactus_wren
birds,Passeriformes,Cardinalidae (Cardinals and Allies),pyrrhu,Pyrrhuloxia,Cardinalis sinuatus,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The pyrrhuloxia /ˌpɪrəˈlɒksiə/[2] or desert cardinal (Cardinalis sinuatus) is a medium-sized North American song bird found in the American southwest and northern Mexico. This distinctive species with a short, stout bill and red crest and wings, and closely resembles the Northern cardinal and the Vermilion cardinal which are in the same genus.",https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Pyrr-juvenile.jpg/220px-Pyrr-juvenile.jpg,https://en.wikipedia.org/wiki/Pyrrhuloxia
birds,Passeriformes,Passerellidae: New World Sparrows and Towhees,bktspa,Black-throated sparrow,Amphispiza bilineata,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The black-throated sparrow (Amphispiza bilineata) is a small New World sparrow primarily found in the southwestern United States and Mexico. It is the only member of the genus Amphispiza; the five-striped sparrow, formerly also classified in Amphispiza, is now thought to be in the monotypic genus Amphispizopsis.[2]",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Amphispiza_bilineata.jpg/220px-Amphispiza_bilineata.jpg,https://en.wikipedia.org/wiki/Black-throated_sparrow
birds,Passeriformes,Tyrannidae: Tyrant Flycatchers,acafly,Acadian flycatcher,Empidonax virescens,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,The Acadian flycatcher (Empidonax virescens) is a small insect-eating bird of the tyrant flycatcher family.,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Loudspeaker.svg/11px-Loudspeaker.svg.png,https://en.wikipedia.org/wiki/Acadian_flycatcher
birds,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",clanut,Clark's nutcracker,Nucifraga columbiana,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"Clark's nutcracker (Nucifraga columbiana), sometimes referred to as Clark's crow or woodpecker crow, is a passerine bird in the family Corvidae, native to the mountains of western North America. The nutcracker is an omnivore, but subsists mainly on pine nuts, burying seeds in the ground in the summer and then retrieving them in the winter by memory.",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Nucifraga_columbiana1.jpg/220px-Nucifraga_columbiana1.jpg,https://en.wikipedia.org/wiki/Clark%27s_nutcracker
birds,Passeriformes,Turdidae: Thrushes,towsol,Townsend's solitaire,Myadestes townsendi,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"Townsend's solitaire (Myadestes townsendi) is a medium-sized thrush, the only solitaire native to America north of Mexico.",https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Myadestes_townsendiDF09N193CB.jpg/220px-Myadestes_townsendiDF09N193CB.jpg,https://en.wikipedia.org/wiki/Townsend%27s_solitaire
birds,Passeriformes,Vireonidae: Vireos,yetvir,Yellow-throated vireo,Vireo flavifrons,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,The yellow-throated vireo (Vireo flavifrons) is a small American songbird.,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Vireo-flavifrons-001.jpg/220px-Vireo-flavifrons-001.jpg,https://en.wikipedia.org/wiki/Yellow-throated_vireo
birds,Accipitriformes,"Accipitridae: Kites, Hawks & Eagles",rolhaw,Rough-legged buzzard,Buteo lagopus,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The rough-legged buzzard or rough-legged hawk (Buteo lagopus) is a medium-large bird of prey. It is found in Arctic and Subarctic regions of North America, Europe, and Russia during the breeding season and migrates south for the winter.[3] It was traditionally also known as the rough-legged falcon[4] in such works as John James Audubon's The Birds of America.",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Buteo_lagopus_29283.JPG/220px-Buteo_lagopus_29283.JPG,https://en.wikipedia.org/wiki/Rough-legged_buzzard
